segment_id,osm_id,osm_name,osm_type,start_lat,start_long,end_lat,end_long,x,y,assigned_points
1508,76849253,,tertiary,28.621036,77.2998747,28.6214811,77.2996828,724852.71127,3168163.29259,18
1522,76849333,,tertiary,28.6042453,77.3108327,28.6084969252,77.3091398057,725960.325211,3166322.97459,18
1524,76849343,,tertiary,28.6209842,77.2965217,28.6206306,77.2971029,724524.91181,3168151.24759,18
1528,76849381,,tertiary,28.6242522,77.3022074,28.6225108,77.3029318,725073.975008,3168524.14785,18
1529,76849382,,tertiary,28.6154644,77.319418,28.6132794,77.3156134,726775.95495,3167582.69208,18
1537,76849441,,tertiary,28.6046919331,77.29504638,28.6061392471,77.2998838004,724415.288601,3166342.74725,10
1543,76849477,,tertiary,28.6031942,77.3122337,28.603629,77.3116384,726099.611878,3166209.12509,18
1544,76849488,,tertiary,28.6035605,77.3115786,28.6031202,77.312168,726034.749993,3166248.48514,18
1545,76849496,National Highway 24 Bypass,trunk,28.6268611,77.3158937,28.6278636,77.3189173,726406.801622,3168839.1588,18
1549,76995124,,tertiary,28.5902751,77.2993172,28.5905085,77.2989825,724863.73168,3164752.90192,10
1556,77004103,Sahakarita Marg,tertiary,28.5989169,77.2996074,28.5964901,77.2933317,724873.711655,3165711.24821,10
1564,77004708,,tertiary,28.6029956,77.2895947,28.6028276,77.2892082,723885.653759,3166144.51783,10
1572,77015815,Mathura Road,secondary,28.5838577445,77.2503588295,28.5861149,77.2484388,720087.820176,3163950.61417,33
1597,77349489,Mahatma Gandhi Marg,primary,28.5834036,77.2631742,28.5869947,77.2592765,721342.485617,3163923.9191,33
1600,77349507,Lala Lajpat Rai Path,secondary,28.5950489,77.2404435,28.589953,77.2399487,719094.597438,3165172.74338,11
1603,77349518,,secondary,28.5954457,77.2405059,28.5926574,77.2396768,719099.877764,3165216.83542,11
1604,77349520,,secondary,28.590186,77.2397088,28.5907259,77.2397241,719032.81856,3164632.43807,11
1611,77349530,,tertiary,28.5552253,77.2659008,28.5552368,77.266007,721668.323496,3160805.91644,33
1612,77349531,Mathura Road,secondary,28.5775163,77.254386,28.5797101,77.2527565,720495.029656,3163255.19688,33
1616,77349539,,secondary,28.5914265,77.2397617,28.5925829,77.2388853,719035.420074,3164770.02068,11
1630,77355799,Shanti Path,secondary,28.5802847169,77.1800313019,28.5785637,77.176215,713215.072811,3163427.29276,31
1639,77355807,Brigadiar Hoshiar Singh Marg,tertiary,28.579337,77.2101319,28.5780529,77.2108509,716161.753236,3163376.25502,34
1646,77363928,Outer Ring Road,primary,28.5451582,77.1996173,28.5463984439,77.1947072735,715202.660539,3159569.31069,34
1652,77363932,Alaknanda Road,tertiary,28.5349639,77.2370123,28.5316903325,77.2404768444,718883.348489,3158507.21555,5
1666,77363936,Rao Tula Ram Marg,primary,28.5742964304,77.150822863,28.5752478,77.1458601,710369.565029,3162711.94032,31
1668,77363937,Outer Ring Road,primary,28.5486668545,77.2571540673,28.5494866123,77.2621336196,720826.099959,3160062.87921,5
1671,77363938,,secondary,28.5732014,77.1211892,28.5739587,77.1206639,707472.551101,3162538.86301,41
1674,77363941,Outer Ring Road,primary,28.5411741,77.2377766,28.5406845,77.2348054,718945.304056,3159196.88885,5
1678,77363948,Outer Ring Road,primary,28.5420276995,77.2396469782,28.5437779453,77.2443548344,719126.58608,3159294.91253,5
1683,77363958,,tertiary,28.5410191,77.237119,28.5415825,77.2397517,718881.266847,3159178.50876,5
1695,77363987,Aurobindo Marg,secondary,28.538148802,77.1982890467,28.5423039778,77.2002552161,715086.922104,3158790.08424,34
1701,77363994,Outer Ring Road,primary,28.5441267,77.2029673,28.5436956,77.2064561,715532.602232,3159461.01261,34
1710,77364003,Rao Tula Ram Marg,primary,28.5707214,77.1630049,28.5745551993,77.1603151995,711568.541996,3162337.19819,31
1719,77364013,Rao Tula Ram Marg,primary,28.5754671,77.1427567,28.5750039321,77.1477899769,709578.099472,3162827.53282,27
1724,77364016,Outer Ring Road,primary,28.5431416,77.2123599,28.5436075,77.2064441,716453.814624,3159368.76707,34
1733,77364029,Outer Ring Road,primary,28.5436075,77.2064441,28.5440575,77.2029153,715873.914646,3159409.72954,34
1734,77595114,,tertiary,28.6634207,77.2155707,28.6638163,77.2156434,716521.133887,3172705.11719,37
1748,77617185,,secondary,28.6599988,77.2369479,28.6594598,77.2365738,718617.944069,3172364.82878,2
1752,77617193,,tertiary,28.6621007,77.2390163,28.6620921,77.2403798,718815.777119,3172601.57622,2
1753,77617199,,secondary,28.6497607,77.2389808,28.6536224744,77.2364346727,718837.949498,3171233.84677,2
1788,77629872,,tertiary,28.7339005,77.1833934,28.7331245,77.1834697,713232.697277,3180458.45634,47
1802,77629882,"Dr, K B Hedgewar Marg",primary,28.7297145592,77.1935186732,28.7285420611,77.1984586092,714230.346347,3180012.69554,12
1809,77629882,"Dr, K B Hedgewar Marg",primary,28.7172333504,77.2259383809,28.7137273,77.2268545,717423.319558,3178688.11855,12
1814,77629890,,secondary,28.7147578535,77.1804821449,28.7189652196,77.1821878957,712987.128833,3178331.66045,23
1828,77629903,Mahatma Gandhi Marg,primary,28.697207,77.208791,28.6989091507,77.2040536191,715789.08106,3176437.40345,12
1830,77629904,Grand Trunk Road,trunk,28.7358696,77.1551067,28.7401700144,77.1537458655,710465.527263,3180626.37254,47
1845,77629909,,secondary,28.7246085409,77.1635160986,28.7283720194,77.1606956303,711309.655951,3179393.20289,47
1847,77629909,,secondary,28.7321713779,77.1579375485,28.7340836,77.1563744,710749.480639,3180221.50629,47
1856,77629925,Mahatma Gandhi Road,primary,28.7074658,77.1738085,28.706933,77.1733865,712349.821746,3177511.57295,23
1857,77629926,,trunk,28.7368423,77.1567681,28.7365398,77.1575628,710625.867432,3180737.11387,47
1866,77629942,,secondary,28.711196,77.177957,28.7101802,77.1763768,712747.623626,3177932.38914,23
1873,77643324,,tertiary,28.6878588,77.0958875,28.6883263,77.0952425,704774.371334,3175202.26541,15
1874,77643327,,tertiary,28.7122062,77.1021906,28.7094040089,77.1061995474,705342.787446,3177911.4517,15
1876,77643327,,tertiary,28.70664049,77.1102433763,28.7038708829,77.1142817467,706140.496436,3177308.51958,4
1882,77643328,,tertiary,28.7055283447,77.1386740938,28.7004067,77.1405277,708920.675503,3177234.76045,4
1883,77643332,,tertiary,28.6924376,77.1006275,28.692721,77.1000244,705228.66016,3175717.86605,15
1899,77643358,,tertiary,28.6880486,77.0819852,28.6880063282,77.087082848,703415.382938,3175199.51146,15
1903,77643370,Outer Ring Road,primary,28.7037546,77.130947,28.7010624763,77.1268767909,708169.162859,3177024.66132,4
1908,77643370,Outer Ring Road,primary,28.6948586696,77.1077367026,28.6935014239,77.1028602609,705918.648768,3175998.44116,15
1914,77643376,Outer Ring Road,primary,28.6891792,77.0962907,28.6925824333,77.0994349977,704811.203367,3175349.29312,15
1919,77643376,Outer Ring Road,primary,28.6980333485,77.1189266172,28.6996288341,77.1237091163,707005.884078,3176369.65756,4
1923,77643378,,tertiary,28.7414798888,77.1051159163,28.7391999,77.109033,705571.285171,3181160.82405,21
1924,77643380,Outer Ring Road,primary,28.6540964,77.0886955,28.6502462588,77.0860350334,704136.995691,3171448.18603,36
1929,77643383,Outer Ring Road,primary,28.6812273,77.0949953,28.6778841,77.0943266,704700.084165,3174465.7882,15
1934,77643385,,tertiary,28.7286155751,77.1233563414,28.7314041855,77.1193339137,707378.374141,3179766.72256,21
1935,77643385,,tertiary,28.7314041855,77.1193339137,28.7346298,77.1146686,706979.927501,3180068.78258,21
1938,77643390,,tertiary,28.6925631283,77.1006960867,28.6888057,77.1019748,705235.117628,3175731.89599,15
1939,77643391,,secondary,28.7036876,77.1306248,28.7042295,77.130626,708137.81241,3177016.67324,4
1944,77643400,Outer Ring Road,primary,28.7041955,77.1312178,28.7077663114,77.1343438417,708194.750176,3177073.99836,4
1945,77643400,Outer Ring Road,primary,28.7077663114,77.1343438417,28.7113779157,77.1374037083,708493.11986,3177475.20885,4
1948,77643400,Outer Ring Road,primary,28.7199955414,77.1401939477,28.7237128,77.1414013,709040.396275,3178840.8047,4
1967,77643420,,tertiary,28.6878235516,77.0903155911,28.687953649,77.0852022069,704229.916565,3175188.80562,15
1970,77643424,Outer Ring Road,primary,28.6879425,77.0960452,28.6891792,77.0962907,704789.619846,3175211.81234,15
1981,77643449,Outer Ring Road,primary,28.7235805,77.1414919,28.7192410525,77.1401560287,709160.0642,3179240.39926,47
1983,77643449,Outer Ring Road,primary,28.7148164468,77.1391651883,28.7107346968,77.1370702991,708950.190222,3178265.00815,4
1993,77643464,,tertiary,28.6473104706,77.0784566593,28.6495485943,77.074018812,703149.157727,3170678.67115,22
2003,77645937,Shivaji Road,secondary,28.6320384,77.0836872,28.633847286,77.0883707321,703690.030669,3168995.04608,8
2009,77727828,,tertiary,28.6988016,77.1386216,28.7003534,77.1404005,708928.916669,3176489.154,4
2012,77727863,,tertiary,28.7004076,77.1404416,28.7004076,77.1404416,709103.568647,3176670.33509,4
2013,77727872,,tertiary,28.7003534,77.1404005,28.7046639883,77.138893393,709099.660315,3176664.2561,4
2015,77739810,,tertiary,28.7003842,77.1405543,28.6997627316,77.1456203529,709114.627842,3176667.93937,4
2022,77743783,,tertiary,28.7002631,77.1557685,28.7003773,77.1560787,710601.552484,3176681.29838,23
2026,77743788,,tertiary,28.7000852,77.1522929,28.6998251,77.1524162,710262.282929,3176655.44735,23
2027,77743789,,tertiary,28.7067984,77.142528,28.7037465566,77.1462952072,709294.71782,3177382.27954,4
2030,77743792,Mahatma Gandhi Road,primary,28.6992259,77.1570249,28.7010405,77.1614077,710726.403497,3176568.56646,23
2032,77743799,,secondary,28.6944851,77.1589455,28.6948429,77.1587718,710923.592135,3176046.54376,23
2040,77743808,,secondary,28.6948586342,77.1479691908,28.6967095961,77.1433080093,709850.215166,3176068.57613,4
2045,77743808,,secondary,28.7070218392,77.1266089478,28.7098140277,77.122590576,707738.820805,3177379.19538,4
2046,77743808,,secondary,28.7098140277,77.122590576,28.7126067067,77.1185724936,707340.677389,3177681.65114,4
2047,77743808,,secondary,28.7126067067,77.1185724936,28.7153945101,77.1145635263,706942.58223,3177984.17427,4
2050,77743808,,secondary,28.7211429685,77.1066995798,28.7240651021,77.1028167147,705765.828137,3178909.66742,21
2063,77743825,,tertiary,28.6968851332,77.1341903403,28.6924623521,77.135195538,708499.70453,3176268.99849,4
2074,77743840,,tertiary,28.6894853301,77.1446991911,28.6954689,77.1467306,709541.372076,3175467.31051,24
2079,77743848,,tertiary,28.6984701379,77.1516785369,28.701758603,77.1486572884,710205.478628,3176475.36848,23
2086,77743861,,tertiary,28.7003773,77.1560787,28.7004776,77.1562906,710631.635503,3176694.50305,23
2090,77743865,Shahid Udham Singh Marg,tertiary,28.7074165831,77.1648125305,28.7049983858,77.1604937295,711470.916663,3177490.12465,23
2091,77743865,Shahid Udham Singh Marg,tertiary,28.7049983858,77.1604937295,28.7025828114,77.1561732148,711053.780011,3177214.46282,23
2092,77743865,Shahid Udham Singh Marg,tertiary,28.7025828114,77.1561732148,28.700441,77.1563179,710636.451481,3176939.10487,23
2095,77759984,,secondary,28.6921246,77.1536039,28.6938654,77.151109,710406.320995,3175775.49544,24
2102,77766225,Punjabi Bagh Chowk,trunk,28.6734748,77.1397642,28.6734748,77.1397642,709090.911073,3173684.23222,24
2115,77766237,Mahatma Gandhi Road,primary,28.6827919,77.1457068,28.6836584,77.1469987,709653.183953,3174727.25865,24
2124,77766251,Mahatma Gandhi Road,primary,28.6786832,77.1416851,28.675542,77.1407091,709268.304086,3174264.83711,24
2134,77766257,,secondary,28.6845885612,77.1394358456,28.6854035965,77.1442023443,709036.734894,3174915.37417,24
2136,77766258,,secondary,28.6837535,77.1459693,28.6835766,77.1466842,709676.92213,3174834.29265,24
2139,77766259,Rohtak Road,trunk,28.6781104543,77.1066518872,28.6774743722,77.1117157788,705845.41477,3174140.41471,36
2142,77766259,Rohtak Road,trunk,28.6761596472,77.1218357768,28.6755259247,77.1268996357,707333.275899,3173950.50306,24
2150,77769941,Rohtak Road,secondary,28.6726714812,77.1475650943,28.6736049,77.1405906,709854.985067,3173608.896,24
2154,77769976,,secondary,28.6696528,77.1649711,28.6700236,77.1651787,711562.365074,3173305.07375,14
2157,77769981,Shivaji Road,secondary,28.6629023638,77.1541762839,28.6609630307,77.1495711019,710520.717604,3172537.8436,24
2192,77770001,Rohtak Road,tertiary,28.669767,77.1658073,28.6700015,77.1672818,711643.870584,3173319.21313,14
2209,77852886,,tertiary,28.6600031,77.1518198,28.6635502,77.1580652,710296.157898,3172212.36914,24
2229,77852919,Patel Road,secondary,28.6494223726,77.1621597605,28.6468688375,77.1663749292,711328.167124,3171057.98019,49
2238,77860381,,tertiary,28.6548002,77.1217772,28.6540712,77.1247487,707369.621402,3171583.1927,36
2242,77860388,Patel Road,secondary,28.6684172,77.136923,28.6678284,77.1371908,708823.242801,3173118.73373,24
2257,77860401,Mahatma Gandhi Road,primary,28.6687205,77.1370794,28.6672452,77.1353477,708837.928519,3173152.6215,24
2273,77860425,Patel Road,secondary,28.6673966,77.1378803,28.6668271,77.1384257,708918.840821,3173007.29818,24
2275,77862373,,secondary,28.6366586,77.1301394,28.6370844,77.1293448,708222.947513,3169587.16047,36
2285,77862381,Mahatma Gandhi Marg,primary,28.6275377,77.1338807,28.6232635983,77.1355150194,708606.80311,3168582.84289,27
2297,77862399,Mahatma Gandhi Marg,primary,28.6208717029,77.1363052596,28.6251494566,77.1346837891,708857.088561,3167848.30376,27
2300,77862406,Mayapuri Road,secondary,28.6125819245,77.1044916344,28.6155107505,77.1083639005,705762.212927,3166874.40607,8
2311,77862408,Satguru Ram Singh Marg,secondary,28.6461033899,77.1402837008,28.6427105363,77.1369517659,709196.061157,3170651.62719,36
2314,77862411,Mahatma Gandhi Marg,primary,28.6397055,77.1291163,28.6439632269,77.127428871,708116.89668,3169923.05692,36
2331,77868781,Upper Ridge Road,secondary,28.6017988,77.1685216,28.6058170645,77.1708415776,712045.88022,3165791.20518,27
2332,77868781,Upper Ridge Road,secondary,28.6058170645,77.1708415776,28.6097640252,77.1731650452,712264.713297,3166240.65818,27
2334,77868781,Upper Ridge Road,secondary,28.6137934694,77.1748290501,28.6195899,77.1766313,712638.634561,3167131.75615,19
2338,77868793,Dhaula Kuan Flyover,secondary,28.5955665,77.1687492,28.595324,77.1682879,712080.662392,3165100.89445,27
2339,77881922,,tertiary,28.6687447,77.1760407,28.6673191579,77.1808028416,712646.210158,3173224.10402,14
2344,77881950,Mahatma Gandhi Marg,primary,28.7071858,77.1788726,28.7073592,77.1784187,712845.207805,3177489.57305,23
2358,77882022,,secondary,28.6840739,77.1966275,28.6803371233,77.199473748,714627.247603,3174959.90109,14
2362,77882028,Swami Narayan Marg,secondary,28.6636386,77.1800982,28.6639019,77.1805247,713053.153934,3172665.43384,14
2381,77882060,Rani Jhansi Road,secondary,28.6629766626,77.2062439563,28.6657457,77.2085706,715610.322915,3172639.0207,37
2390,77882074,,tertiary,28.6844362,77.2028877,28.6817649653,77.1987666609,715238.338938,3175011.33544,37
2393,77882080,,tertiary,28.6798198,77.1952511,28.6823189536,77.1994623814,714501.401423,3174485.94172,14
2396,77882082,,secondary,28.6697916,77.2074422,28.6677829,77.20936,715713.489189,3173396.48976,37
2401,77885887,New Rohtak Road,secondary,28.6524864,77.2048734,28.6545218313,77.2005172066,715497.813632,3171473.9054,49
2403,77885887,New Rohtak Road,secondary,28.6567654619,77.1960821229,28.6589403893,77.1916147306,714629.629886,3171932.3188,49
2405,77885887,New Rohtak Road,secondary,28.6605574571,77.1868407675,28.6624379313,77.1822498924,713718.509032,3172336.00543,14
2407,77885887,New Rohtak Road,secondary,28.6638450229,77.1775748296,28.6657237,77.1733401,712806.072154,3172683.81004,14
2411,77885893,,secondary,28.6464139,77.205892,28.6460665,77.2052336,715609.824679,3170802.72689,49
2414,77885896,,secondary,28.6755712,77.1680529,28.6760485,77.1677917,711851.684021,3173966.47238,14
2416,77885899,M M Road,secondary,28.652299,77.204914,28.6466055,77.2055381,715502.166263,3171453.20906,49
2418,77885900,,secondary,28.6801668615,77.1657120809,28.6843280086,77.1637377342,711613.647943,3174471.65158,14
2421,77885901,Rani Jhansi Road,secondary,28.6551305,77.2043482,28.652299,77.204914,715441.059387,3171766.00415,49
2426,77885903,Deshbandhu Gupta Road,secondary,28.6531729482,77.1919242043,28.6555409572,77.187573727,714230.464097,3171526.69295,49
2429,77885904,Deshbandhu Gupta Road,secondary,28.656047467,77.1869044712,28.6536711875,77.1912509587,713733.890548,3171836.27857,49
2431,77885904,Deshbandhu Gupta Road,secondary,28.6512918138,77.1955945668,28.6487589168,77.1998213368,714593.119724,3171324.79793,49
2441,77888924,Rohtak Road,trunk,28.6848737,77.0007177,28.6844258551,77.0058080255,695479.448305,3174711.77198,32
2443,77888924,Rohtak Road,trunk,28.6839781038,77.0108983273,28.683539238,77.0159895905,696476.037024,3174629.24406,32
2461,77888936,,trunk,28.6883777879,76.9599835551,28.6888632966,76.9548975573,691492.301402,3175034.03157,25
2464,77891223,Wazirabad Road,secondary,28.7120206,77.2301048,28.7117742,77.2298294,717841.204268,3178117.98753,12
2465,77891224,Wazirabad Road,secondary,28.7109664,77.226685,28.7111921,77.2273812,717509.242398,3177994.90189,12
2468,77891228,Wazirabad Road,secondary,28.7112848,77.2276828,28.7119375,77.2297194,717606.077653,3178032.01234,12
2472,77891245,,tertiary,28.716782,77.1817358,28.7187371,77.1800265,713105.510254,3178558.23857,23
2475,77891249,,secondary,28.7316478,77.1830805,28.7322286,77.1826032,713206.706397,3180208.22803,47
2491,77891272,"Dr, K B Hedgewar Marg",primary,28.7286649422,77.1972188803,28.7298477533,77.1922807031,714593.968941,3179903.02625,12
2492,77891272,"Dr, K B Hedgewar Marg",primary,28.7298477533,77.1922807031,28.7310495063,77.1873483404,714109.13619,3180025.23155,12
2505,77966567,Ashok Vihar Road,secondary,28.6901128738,77.1760162473,28.6867423229,77.1728430008,712600.635024,3175592.28605,14
2506,77966567,Ashok Vihar Road,secondary,28.6867423229,77.1728430008,28.6850136738,77.1681184085,712297.32635,3175213.07659,14
2507,77966567,Ashok Vihar Road,secondary,28.6850136738,77.1681184085,28.6838058,77.1646997,711839.072528,3175013.09119,14
2509,77975270,Swami Narayan Marg,secondary,28.67145,77.1844085,28.6745699284,77.1880486139,713458.653156,3173538.87067,14
2512,77975281,Chaudhary Mange Ram Marg,secondary,28.6837287,77.164454,28.6822037343,77.1599716417,711483.527252,3174864.17613,14
2513,77975281,Chaudhary Mange Ram Marg,secondary,28.6822037343,77.1599716417,28.6844004,77.1561654,711048.513671,3174687.22704,24
2518,77975404,Swami Narayan Marg,secondary,28.6809676,77.1852325,28.680514,77.1854183,713519.880361,3174595.17957,14
2522,78168079,,secondary,28.710406,77.1761812,28.711311,77.1779063,712575.712637,3177841.66472,23
2532,78176019,,tertiary,28.6992238648,77.1910810401,28.6968271,77.1953724,714054.330133,3176629.00956,12
2539,78180158,,tertiary,28.7011893,77.1626896,28.7049965,77.1603309,711276.001624,3176796.19404,23
2542,78180202,,tertiary,28.7056326633,77.1562711663,28.7035038,77.1577972,710639.910278,3177277.2904,23
2544,78180207,,tertiary,28.7072724358,77.1549840481,28.7110686946,77.1522208054,710510.85851,3177456.75117,23
2560,78331471,Grand Trunk Road,trunk,28.8183451709,77.1339628055,28.822701518,77.1326347997,708236.149314,3189729.89719,1
2561,78331471,Grand Trunk Road,trunk,28.822701518,77.1326347997,28.8270509909,77.1312776248,708097.860396,3190210.38302,1
2566,78331471,Grand Trunk Road,trunk,28.8446591759,77.1269342235,28.849114757,77.1261361885,707497.884857,3192633.97088,1
2572,78331491,Grand Trunk Road,trunk,28.7822851,77.141423,28.7778552285,77.1423754147,709036.305913,3185746.4646,50
2582,78331498,Grand Trunk Road,trunk,28.802433,77.143237,28.7979438776,77.1437152528,709173.175871,3187982.6439,35
2587,78331501,Grand Trunk Road,trunk,28.7872733562,77.1409238514,28.7913961326,77.142848116,708977.617134,3186298.43405,50
2595,78445964,Kela Godam Road,tertiary,28.7095736,77.1687474,28.71337342,77.165990405,711851.047295,3177736.17365,23
2600,78449313,Maharaja Agrasen Marg,tertiary,28.7172024,77.1579089,28.714751329,77.1536401034,710776.725561,3178562.45139,23
2602,78449366,Maharaja Agrasen Marg,tertiary,28.7121575,77.1489321,28.7146132796,77.1532212612,709909.760842,3177987.48431,4
2603,78449366,Maharaja Agrasen Marg,tertiary,28.7146132796,77.1532212612,28.7172024,77.1579089,710323.920725,3178267.2184,23
2605,78449437,Shalimar Main Road,tertiary,28.7267604,77.1439767,28.7240101241,77.1474492966,709396.475561,3179597.18924,47
2618,78484358,,tertiary,28.7445475,77.1192234,28.7434548822,77.123911246,706943.215139,3181525.23998,21
2619,78484358,,tertiary,28.7434548822,77.123911246,28.7443544,77.1283606,707403.258678,3181412.30424,21
2622,78484374,,tertiary,28.7333314,77.1352834,28.7335689,77.1354445,708534.158684,3180310.19423,47
2625,78484387,,tertiary,28.7416458911,77.1046638647,28.7455264,77.1040751,705526.805021,3181178.44133,21
2627,78484391,,tertiary,28.7404635,77.1520955,28.7422445314,77.148592827,710162.182303,3181130.19391,47
2632,78484394,,tertiary,28.7385656714,77.1246552894,28.74169,77.1200094,707485.60018,3180871.73707,21
2646,78484408,,tertiary,28.7151727188,77.1306336195,28.720465,77.135346,708115.925917,3178289.56375,4
2659,78484422,,tertiary,28.7368964,77.1157456,28.7417755,77.1200859,706618.585945,3180671.24324,21
2690,78484488,,tertiary,28.7358235416,77.137624941,28.7334539,77.1354856,708757.937301,3180590.49752,47
2708,78484721,,secondary,28.6985148368,77.139600489,28.6965075405,77.1441818853,709025.141825,3176459.08822,4
2717,78484722,,secondary,28.7420102278,77.0737226531,28.7439427648,77.0691005318,702503.879213,3181165.80473,21
2721,78484723,,secondary,28.7268275,77.0989777,28.7264626,77.0995039,705000.335685,3179526.3569,21
2725,78595506,,tertiary,28.7444212,77.128511,28.7447008143,77.1335189914,707850.629439,3181527.42132,50
2727,78595506,,tertiary,28.744448218,77.1381377698,28.7428833,77.1401282,708790.872364,3181547.26028,47
2741,78595804,,tertiary,28.7023711,77.0993025,28.6995891427,77.1033296945,705079.800102,3176816.48482,15
2744,78595805,,tertiary,28.6983229281,77.1050092564,28.7022954,77.099246,705645.345386,3176377.66785,15
2747,78595806,,tertiary,28.7059727033,77.1025130846,28.7095110127,77.1056865339,705386.478701,3177221.16693,15
2758,78785551,,secondary,28.7249855,77.1827456,28.7204830224,77.1824383653,713187.517734,3179469.24234,23
2759,78785551,,secondary,28.7204830224,77.1824383653,28.7161349628,77.18137517,713166.64147,3178969.68099,23
2764,78785627,,tertiary,28.7314147,77.1697178,28.7272073,77.1729021,711901.793399,3180158.54583,47
2772,78793949,,tertiary,28.7321503,77.1603496,28.7312438,77.1588432,710985.150313,3180223.44076,47
2773,78793962,,tertiary,28.7321503,77.1603496,28.7327978148,77.1642146695,710985.150313,3180223.44076,47
2774,78793962,,tertiary,28.7327978148,77.1642146695,28.7290359261,77.1670383124,711361.416118,3180302.05777,47
2782,78881610,,tertiary,28.7177181,77.0829892,28.7212660977,77.0861491198,703456.062473,3178489.38432,15
2784,78881610,,tertiary,28.7248125011,77.089311483,28.7283614127,77.092470223,704059.955967,3179286.44498,21
2788,78881615,,tertiary,28.7277623318,77.0790762173,28.7295985,77.0763361,703054.350251,3179595.87573,21
2792,78881631,,tertiary,28.7316274321,77.0877226112,28.7334684,77.0893505,703891.502169,3180039.00161,21
2793,78881720,,tertiary,28.7307209,77.0757409,28.727768285,77.0792863915,702722.814646,3179918.08243,21
2800,78881823,,tertiary,28.7168552842,77.0768859987,28.7141903,77.0769334,702861.456453,3178383.3564,15
2821,78908390,,tertiary,28.7136850216,77.0784379927,28.7095638,77.0811467,703019.21104,3178034.65101,15
2823,78908394,,tertiary,28.6967395667,77.0880132916,28.6966168544,77.0931273023,703987.624706,3176172.99476,15
2828,78908398,,tertiary,28.6965151,77.0993455,28.6965127562,77.0942553549,705095.426339,3176167.55673,15
2837,78908417,,tertiary,28.7081379,77.082463,28.7095638,77.0811467,703423.201222,3177426.74694,15
2848,80414533,Chelmsford Road,secondary,28.641894,77.2185137,28.6357951,77.2183701,716853.141109,3170324.63569,2
2851,80414551,Ajmeri Gate Bridge,secondary,28.644319,77.2178261,28.6449419,77.2217985,716780.922536,3170592.15205,2
2852,80414565,Ajmeri Gate Bridge,secondary,28.6448609,77.221831,28.6442161,77.2178541,717171.37028,3170659.48733,2
2857,80418124,Asif Ali Road,secondary,28.6419097,77.2324761,28.6408536472,77.2373976525,718218.266634,3170351.80572,2
2860,80418139,Tolstoï Marg,secondary,28.6365506,77.2310699,28.6407736,77.2316235,718091.86763,3169755.28164,2
2861,80429816,,secondary,28.6497607,77.2389808,28.6503560254,77.2438868134,718837.949498,3171233.84677,2
2863,80429816,,secondary,28.6512298102,77.2486527771,28.6512728,77.2512253,719780.48642,3171414.43555,2
2867,80429849,Jawaharlal Nehru Marg,secondary,28.6400456813,77.2368401203,28.6403659705,77.2317403887,718648.823106,3170153.19479,2
2873,80440840,,tertiary,28.5862674,77.2530756,28.5890011,77.2478065,720348.570938,3164222.67964,33
2878,80499271,Sikandra Road,secondary,28.6258017,77.2324414,28.6255272593,77.237535007,718248.224964,3168566.473,2
2879,80499271,Sikandra Road,secondary,28.6255272593,77.237535007,28.624812,77.2408068,718746.893973,3168545.36974,2
2881,80499762,Tilak Road,secondary,28.6189941775,77.2356370077,28.6227681867,77.2384364603,718574.830483,3167817.82764,11
2882,80499762,Tilak Road,secondary,28.6227681867,77.2384364603,28.6257235,77.2405939,718840.772827,3168241.22849,2
2885,80499778,Barakhamba Road,secondary,28.6258728,77.2314803,28.6283562578,77.2272178024,718154.092783,3168572.59816,2
2898,80508234,Eastern Avenue,tertiary,28.5756926,77.2634132,28.5719466303,77.2662079476,721382.025957,3163069.73758,33
2903,80511309,,tertiary,28.5319861,77.3045612,28.5337545894,77.3091594046,725501.025015,3158302.41188,17
2910,80513370,,tertiary,28.5512128,77.2396679,28.5481837,77.2402971,719109.607938,3160312.93834,5
2911,80513371,Hans Raj Gupta Marg,tertiary,28.5520504,77.2468861,28.549125846,77.2430381472,719814.230635,3160418.99495,5
2917,80513385,,tertiary,28.560449056,77.2464233685,28.5592378491,77.2415021211,719751.493973,3161348.97498,33
2924,80515440,Aurobindo Marg,secondary,28.5696046,77.2085899,28.5734312,77.2093169,716030.794182,3162294.83461,34
2925,80515444,Aurobindo Marg,secondary,28.5688121,77.2083659,28.5643622486,77.2077206951,716010.497688,3162206.59816,34
2929,80515444,Aurobindo Marg,secondary,28.5512913682,77.2043573649,28.5469858345,77.2028598121,715654.032533,3160257.56609,34
2932,80515452,Palika Gram Marg,tertiary,28.5735474,77.2093327,28.5741179958,77.2042932756,716095.407393,3162733.15343,34
2935,80519912,,tertiary,28.5869071,77.2338316,28.5873675,77.2408305,718464.680508,3164258.28937,11
2946,80678184,Dalhousie Road,secondary,28.6111404,77.1992655,28.6108644,77.2051787,715033.892964,3166881.42628,19
2953,80926759,Panchkuian Road,secondary,28.6372292927,77.2122795868,28.6344799,77.2172541,716253.182429,3169796.34126,49
2960,80932796,Gurudwara Road,tertiary,28.6477452643,77.1924290264,28.6441092,77.1901201,714290.858562,3170926.04956,49
2970,80940703,,tertiary,28.6657587,77.2219184,28.6629206,77.2212279,717136.821927,3172975.7722,37
2986,80965165,,secondary,28.6921192,77.2207561,28.6957215921,77.2232455446,716968.834418,3175895.22846,37
2988,81056389,,tertiary,28.7343392,77.2762704,28.7309263014,77.2729599478,722304.774304,3180676.91754,29
